date,time,depth,pressure,Temperature.CTD,Conductivity,Salinity,Sound.Velocity,Density,Chl-a,lat.CTD,lon.CTD,region,island,site_type,site,lat.GPS,lon.GPS,data_set,dist.people,connection
18/04/2023,34:20.4,22.891,23.019,29.388,57.054,34.55,1544.246,1021.694,3.601,-0.5658617,130.669,Dampier,Kri,reef,LumbaLumba,-0.5644414,130.6666718,yes,0.002727227,1
18/04/2023,34:20.7,22.977,23.105,29.39,57.048,34.544,1544.246,1021.689,3.659,-0.5658617,130.669,Dampier,Kri,reef,LumbaLumba,-0.5644414,130.6666718,yes,0.002727227,1
18/04/2023,34:21.0,23.082,23.211,29.391,57.041,34.539,1544.244,1021.686,3.386,-0.5658617,130.669,Dampier,Kri,reef,LumbaLumba,-0.5644414,130.6666718,yes,0.002727227,1
18/04/2023,34:21.4,23.171,23.301,29.379,57.048,34.552,1544.234,1021.701,3.712,-0.5658617,130.669,Dampier,Kri,reef,LumbaLumba,-0.5644414,130.6666718,yes,0.002727227,1
18/04/2023,34:22.2,23.284,23.414,29.379,57.041,34.547,1544.23,1021.697,3.732,-0.5658617,130.669,Dampier,Kri,reef,LumbaLumba,-0.5644414,130.6666718,yes,0.002727227,1
18/04/2023,34:22.5,23.386,23.517,29.378,57.042,34.549,1544.231,1021.699,3.973,-0.5658617,130.669,Dampier,Kri,reef,LumbaLumba,-0.5644414,130.6666718,yes,0.002727227,1
18/04/2023,34:22.7,23.474,23.605,29.377,57.05,34.555,1544.237,1021.705,3.615,-0.5658617,130.669,Dampier,Kri,reef,LumbaLumba,-0.5644414,130.6666718,yes,0.002727227,1
18/04/2023,34:22.9,23.576,23.708,29.378,57.042,34.549,1544.234,1021.7,3.528,-0.5658617,130.669,Dampier,Kri,reef,LumbaLumba,-0.5644414,130.6666718,yes,0.002727227,1
18/04/2023,34:23.2,23.679,23.811,29.377,57.044,34.551,1544.236,1021.702,3.414,-0.5658617,130.669,Dampier,Kri,reef,LumbaLumba,-0.5644414,130.6666718,yes,0.002727227,1
18/04/2023,34:23.4,23.77,23.903,29.373,57.045,34.554,1544.234,1021.707,3.16,-0.5658617,130.669,Dampier,Kri,reef,LumbaLumba,-0.5644414,130.6666718,yes,0.002727227,1
18/04/2023,34:23.8,23.87,24.003,29.372,57.048,34.557,1544.236,1021.71,3.099,-0.5658617,130.669,Dampier,Kri,reef,LumbaLumba,-0.5644414,130.6666718,yes,0.002727227,1
18/04/2023,34:24.5,23.97,24.103,29.368,57.037,34.552,1544.225,1021.707,3.283,-0.5658617,130.669,Dampier,Kri,reef,LumbaLumba,-0.5644414,130.6666718,yes,0.002727227,1
18/04/2023,34:24.8,24.071,24.205,29.365,57.039,34.556,1544.223,1021.712,3.319,-0.5658617,130.669,Dampier,Kri,reef,LumbaLumba,-0.5644414,130.6666718,yes,0.002727227,1
18/04/2023,34:26.3,24.168,24.303,29.361,57.046,34.564,1544.224,1021.72,3.187,-0.5658617,130.669,Dampier,Kri,reef,LumbaLumba,-0.5644414,130.6666718,yes,0.002727227,1
19/04/2023,57:03.0,0.101,0.101,29.873,56.759,34.011,1544.317,1021.029,1.57,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:05.0,0.201,0.202,29.871,56.794,34.036,1544.341,1021.049,1.813,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:05.4,0.302,0.303,29.876,56.823,34.052,1544.37,1021.059,2.445,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:06.0,0.399,0.401,29.875,56.8,34.037,1544.354,1021.049,0.937,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:08.1,0.498,0.501,29.868,56.806,34.046,1544.349,1021.058,1.232,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:09.2,0.598,0.602,29.883,56.824,34.048,1544.384,1021.055,1.172,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:11.1,0.701,0.705,29.882,56.821,34.047,1544.383,1021.055,1.076,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:12.1,0.796,0.8,29.886,56.819,34.043,1544.388,1021.051,0.963,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:13.2,0.897,0.902,29.885,56.819,34.043,1544.389,1021.052,0.858,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:14.9,0.996,1.002,29.88,56.83,34.054,1544.391,1021.062,1.278,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:16.3,1.096,1.102,29.895,56.808,34.029,1544.398,1021.039,0.805,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:21.8,1.197,1.203,29.883,56.83,34.051,1544.399,1021.06,0.923,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:23.8,1.294,1.301,29.879,56.825,34.051,1544.392,1021.061,0.941,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:26.0,1.393,1.4,29.881,56.802,34.034,1544.38,1021.049,0.919,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:28.1,1.494,1.502,29.884,56.815,34.041,1544.394,1021.053,0.98,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:29.4,1.592,1.601,29.886,56.803,34.031,1544.39,1021.046,0.906,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:33.5,1.695,1.704,29.887,56.823,34.044,1544.407,1021.055,1.051,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:34.2,1.8,1.81,29.891,56.84,34.053,1544.427,1021.061,0.968,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:35.5,1.89,1.901,29.889,56.827,34.045,1544.417,1021.056,0.912,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:39.0,1.989,2,29.886,56.832,34.051,1544.418,1021.062,0.867,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:55.4,2.089,2.101,29.887,56.852,34.063,1544.434,1021.072,1.022,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,57:57.2,2.188,2.2,29.886,56.848,34.062,1544.432,1021.071,0.906,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,58:00.1,2.288,2.301,29.886,56.846,34.061,1544.432,1021.071,0.952,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,58:02.2,2.39,2.403,29.884,56.843,34.06,1544.43,1021.071,0.962,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,58:41.2,2.487,2.5,29.886,56.85,34.063,1544.438,1021.073,0.881,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,58:45.5,2.588,2.602,29.884,56.861,34.071,1544.445,1021.081,0.946,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,58:48.0,2.685,2.7,29.884,56.863,34.072,1544.448,1021.082,1.093,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,58:48.9,2.786,2.802,29.885,56.866,34.075,1544.453,1021.084,0.974,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,58:50.6,2.893,2.909,29.884,56.87,34.077,1544.457,1021.087,0.892,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,58:51.6,2.99,3.007,29.885,56.876,34.081,1544.464,1021.089,0.904,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,59:23.9,3.084,3.101,29.881,56.868,34.078,1544.454,1021.089,0.926,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,59:25.0,3.192,3.209,29.88,56.872,34.081,1544.458,1021.092,1.054,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,59:26.1,3.284,3.302,29.88,56.878,34.086,1544.464,1021.096,1.076,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,59:27.0,3.382,3.401,29.881,56.868,34.078,1544.459,1021.09,1.03,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,59:28.8,3.482,3.502,29.882,56.867,34.077,1544.462,1021.089,0.969,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,00:04.5,3.584,3.604,29.89,56.877,34.078,1544.481,1021.088,1.036,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,00:05.6,3.681,3.702,29.888,56.879,34.08,1544.482,1021.091,0.999,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,00:07.2,3.78,3.801,29.889,56.875,34.077,1544.481,1021.089,0.929,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,00:08.9,3.88,3.902,29.889,56.877,34.078,1544.485,1021.089,1.026,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,00:10.1,3.982,4.004,29.889,56.872,34.075,1544.483,1021.088,1.052,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,00:25.1,4.077,4.1,29.888,56.881,34.081,1544.49,1021.093,1.065,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,00:48.0,4.178,4.201,29.886,56.874,34.078,1544.484,1021.092,1.087,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,00:50.0,4.278,4.301,29.886,56.883,34.084,1544.492,1021.097,1.102,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,00:52.5,4.377,4.401,29.866,56.846,34.074,1544.439,1021.096,1.26,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,00:54.4,4.476,4.501,29.865,56.845,34.074,1544.44,1021.097,1.177,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,01:04.4,4.575,4.6,29.865,56.835,34.067,1544.434,1021.093,1.171,-0.5633667,130.5186,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002686028,1
19/04/2023,12:15.0,0.101,0.101,29.806,56.64,33.978,1544.143,1021.026,32.124,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,12:15.5,0.199,0.2,29.878,56.793,34.03,1544.349,1021.041,1.189,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,12:16.1,0.308,0.31,29.891,56.806,34.03,1544.378,1021.037,0.937,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,12:16.6,0.405,0.407,29.894,56.806,34.028,1544.384,1021.035,0.988,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,12:17.0,0.506,0.508,29.888,56.795,34.025,1544.369,1021.036,0.953,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,12:17.5,0.601,0.604,29.886,56.798,34.028,1544.37,1021.039,0.948,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,12:17.9,0.699,0.703,29.887,56.799,34.028,1544.374,1021.039,0.985,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,12:19.0,0.807,0.812,29.89,56.81,34.033,1544.388,1021.042,0.969,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,12:23.8,0.895,0.9,29.872,56.794,34.035,1544.353,1021.051,1.213,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,12:46.9,0.995,1,29.891,56.814,34.035,1544.395,1021.044,1.344,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,13:37.2,1.096,1.102,29.883,56.809,34.037,1544.383,1021.049,1.171,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,13:37.6,1.202,1.209,29.886,56.817,34.041,1544.394,1021.051,1.153,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,13:37.8,1.296,1.303,29.891,56.809,34.032,1544.397,1021.043,1.165,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,13:38.1,1.392,1.4,29.886,56.819,34.042,1544.399,1021.053,1.031,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,13:38.8,1.495,1.504,29.892,56.822,34.04,1544.411,1021.049,1.329,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,14:02.8,1.593,1.601,29.864,56.801,34.046,1544.359,1021.064,0.955,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,14:36.2,1.694,1.703,29.894,56.818,34.036,1544.414,1021.047,1.071,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,14:36.4,1.795,1.805,29.896,56.83,34.043,1544.426,1021.052,1.08,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,14:36.7,1.89,1.901,29.898,56.833,34.043,1544.433,1021.052,0.954,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,14:37.2,1.99,2.001,29.898,56.829,34.04,1544.431,1021.05,1.042,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,14:53.3,2.089,2.1,29.888,56.819,34.04,1544.413,1021.054,1.063,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,15:11.3,2.188,2.201,29.879,56.812,34.042,1544.398,1021.059,1.007,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,15:11.7,2.287,2.3,29.865,56.812,34.052,1544.379,1021.072,0.991,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,15:11.9,2.399,2.412,29.866,56.792,34.037,1544.369,1021.06,0.981,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,15:12.2,2.49,2.503,29.858,56.818,34.061,1544.377,1021.081,0.932,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,15:19.4,2.587,2.601,29.785,56.746,34.063,1544.23,1021.108,1.099,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,15:48.6,2.69,2.704,29.785,56.746,34.064,1544.232,1021.109,1.147,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,15:48.9,2.788,2.804,29.796,56.757,34.063,1544.256,1021.105,1.177,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,15:49.2,2.893,2.909,29.798,56.754,34.06,1544.258,1021.103,1.193,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,15:49.7,2.986,3.003,29.794,56.742,34.055,1544.245,1021.101,1.117,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,16:25.1,3.084,3.101,29.78,56.733,34.058,1544.222,1021.108,1.099,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,16:25.3,3.19,3.207,29.777,56.738,34.064,1544.223,1021.114,1.064,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,16:25.4,3.285,3.303,29.777,56.747,34.069,1544.231,1021.119,1.07,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,16:35.4,3.382,3.4,29.801,56.762,34.063,1544.276,1021.106,1.15,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,16:56.0,3.481,3.5,29.78,56.736,34.061,1544.23,1021.112,1.107,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,17:11.7,3.594,3.614,29.785,56.738,34.058,1544.241,1021.109,1.174,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,17:11.9,3.683,3.703,29.785,56.743,34.061,1544.246,1021.112,1.211,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,17:12.1,3.781,3.802,29.785,56.742,34.061,1544.247,1021.111,1.261,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,17:12.4,3.88,3.902,29.786,56.743,34.06,1544.25,1021.112,1.288,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,17:12.8,3.978,4,29.785,56.747,34.063,1544.254,1021.114,1.179,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,17:51.7,4.087,4.109,29.781,56.745,34.066,1544.249,1021.118,1.202,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,17:51.9,4.185,4.208,29.783,56.75,34.067,1544.256,1021.119,1.325,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,17:52.3,4.283,4.307,29.784,56.754,34.069,1544.263,1021.12,1.227,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,17:52.7,4.382,4.406,29.791,56.752,34.063,1544.272,1021.114,1.274,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,18:24.7,4.476,4.5,29.858,56.815,34.059,1544.409,1021.088,1.216,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,18:25.2,4.58,4.606,29.853,56.814,34.061,1544.403,1021.092,1.16,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,18:25.5,4.688,4.714,29.845,56.807,34.062,1544.389,1021.096,1.188,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,18:25.8,4.777,4.803,29.84,56.803,34.062,1544.381,1021.098,1.197,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,18:26.1,4.875,4.902,29.847,56.806,34.06,1544.394,1021.095,1.124,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,18:26.6,4.973,5,29.847,56.815,34.066,1544.402,1021.099,1.341,-0.5631033,130.5185,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.002967757,1
19/04/2023,24:17.0,0.102,0.103,31.607,58.462,33.939,1547.769,1020.375,186.805,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,24:17.5,0.199,0.2,31.622,58.555,33.989,1547.854,1020.407,0.41,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,24:17.8,0.299,0.301,31.668,58.162,33.701,1547.648,1020.177,1.553,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,24:18.1,0.402,0.404,31.324,58.221,33.974,1547.25,1020.502,3.431,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,24:19.0,0.509,0.512,30.546,57.504,34.039,1545.745,1020.821,2.194,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,24:19.2,0.609,0.612,30.74,57.224,33.718,1545.811,1020.514,0.957,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,24:19.4,0.697,0.701,30.465,57.141,33.853,1545.389,1020.711,0.781,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,24:21.7,0.796,0.8,30.194,57.105,34.018,1545.004,1020.927,0.993,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,24:35.4,0.896,0.9,30.189,57.077,34.003,1544.979,1020.918,0.923,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,24:48.5,0.995,1.001,30.166,57.06,34.008,1544.939,1020.93,1.068,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,24:49.1,1.101,1.107,30.157,57.06,34.014,1544.928,1020.938,1.134,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,24:49.3,1.197,1.204,30.147,57.057,34.02,1544.914,1020.947,1.08,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,24:49.8,1.294,1.301,30.156,57.069,34.021,1544.936,1020.945,0.954,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,24:50.7,1.394,1.402,30.173,57.074,34.013,1544.964,1020.933,1.08,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,25:24.6,1.5,1.508,30.138,57.028,34.006,1544.886,1020.94,1.036,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,25:24.9,1.594,1.603,30.118,57.024,34.017,1544.859,1020.957,1.07,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,25:27.4,1.696,1.705,30.112,57.025,34.022,1544.854,1020.962,1.072,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,25:29.9,1.791,1.801,30.149,57.04,34.006,1544.914,1020.938,0.924,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,25:30.6,1.895,1.905,30.155,57.087,34.033,1544.958,1020.956,0.982,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,25:31.7,1.989,2,30.135,57.055,34.026,1544.91,1020.958,1.342,-0.562915,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.003714021,1
19/04/2023,29:25.0,0.103,0.103,31.78,58.852,34.075,1548.251,1020.416,2.172,-0.5626333,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.00394314,1
19/04/2023,29:25.7,0.199,0.2,31.922,58.974,34.057,1548.513,1020.352,1.302,-0.5626333,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.00394314,1
19/04/2023,29:26.1,0.302,0.303,31.927,58.929,34.024,1548.49,1020.327,0.995,-0.5626333,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.00394314,1
19/04/2023,29:26.4,0.41,0.412,31.905,58.586,33.816,1548.236,1020.179,0.835,-0.5626333,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.00394314,1
19/04/2023,29:26.6,0.499,0.502,31.652,58.415,33.877,1547.802,1020.315,0.889,-0.5626333,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.00394314,1
19/04/2023,29:27.0,0.597,0.601,31.428,58.378,34.006,1547.492,1020.49,0.916,-0.5626333,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.00394314,1
19/04/2023,29:32.0,0.699,0.703,31.347,58.291,34.005,1547.331,1020.518,0.793,-0.5626333,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.00394314,1
19/04/2023,29:36.7,0.803,0.808,31.32,58.273,34.011,1547.287,1020.533,0.799,-0.5626333,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.00394314,1
19/04/2023,29:37.6,0.898,0.903,31.206,58.179,34.028,1547.077,1020.586,0.835,-0.5626333,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.00394314,1
19/04/2023,30:01.1,1.007,1.013,30.167,57.199,34.1,1545.036,1020.999,0.99,-0.5626333,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.00394314,1
19/04/2023,30:01.4,1.096,1.102,30.212,57.25,34.103,1545.134,1020.987,1.189,-0.5626333,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.00394314,1
19/04/2023,30:01.6,1.2,1.206,30.234,57.257,34.093,1545.17,1020.971,1.099,-0.5626333,130.5173,Dampier,,reef,Arborek,-0.5658881,130.5195259,yes,0.00394314,1
